@relation MSD_JMIR_LPC_ALL-weka.filters.unsupervised.attribute.Remove-R3-22_MSD_JMIR_MEATHODS_OF_MOMENTS_ALL-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-weka.filters.unsupervised.instance.RemovePercentage-P90.0

@attribute Method_of_Moments_Overall_Standard_Deviation_1 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_2 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_3 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_4 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_5 numeric
@attribute Method_of_Moments_Overall_Average_1 numeric
@attribute Method_of_Moments_Overall_Average_2 numeric
@attribute Method_of_Moments_Overall_Average_3 numeric
@attribute Method_of_Moments_Overall_Average_4 numeric
@attribute Method_of_Moments_Overall_Average_5 numeric
@attribute class {BIG_BAND,BLUES_CONTEMPORARY,COUNTRY_TRADITIONAL,DANCE,ELECTRONICA,EXPERIMENTAL,FOLK_INTERNATIONAL,GOSPEL,GRUNGE_EMO,HIP_HOP_RAP,JAZZ_CLASSIC,METAL_ALTERNATIVE,METAL_DEATH,METAL_HEAVY,POP_CONTEMPORARY,POP_INDIE,POP_LATIN,PUNK,REGGAE,RNB_SOUL,ROCK_ALTERNATIVE,ROCK_COLLEGE,ROCK_CONTEMPORARY,ROCK_HARD,ROCK_NEO_PSYCHEDELIA}

@data
-0.486148,-0.583774,-0.587482,-0.738524,-0.779695,-0.582497,-0.488826,-0.424749,0.049799,-0.251359,ROCK_CONTEMPORARY
-0.681783,-0.68591,-0.648939,-0.666877,-0.678946,-0.838649,-0.622535,-0.565217,-0.068853,-0.342348,DANCE
-0.790435,-0.686028,-0.564286,-0.619262,-0.682885,-0.899334,-0.699155,-0.783278,-0.563942,-0.849387,JAZZ_CLASSIC
-0.64278,-0.542622,-0.637907,-0.656796,-0.657698,-0.81777,-0.501784,-0.455378,0.040937,-0.262227,POP_CONTEMPORARY
-0.777898,-0.880462,-0.836068,-0.752385,-0.732538,-0.832519,-0.826573,-0.807358,-0.428255,-0.660559,ROCK_NEO_PSYCHEDELIA
-0.710169,-0.491672,-0.588048,-0.709721,-0.754619,-0.853043,-0.363944,-0.313149,0.110849,-0.204095,DANCE
-0.541557,-0.625436,-0.626167,-0.751305,-0.757171,-0.730342,-0.467418,-0.393065,0.087709,-0.235435,ROCK_NEO_PSYCHEDELIA
-0.739576,-0.252205,-0.300778,-0.50126,-0.342025,-0.94175,-0.275869,-0.259989,0.170913,-0.119424,HIP_HOP_RAP
-0.648042,-0.49951,-0.52546,-0.526733,-0.530485,-0.825766,-0.520751,-0.463475,0.012874,-0.284216,ELECTRONICA
-0.67002,-0.468548,-0.490877,-0.591629,-0.589459,-0.826211,-0.443568,-0.345538,0.065554,-0.258183,DANCE
-0.399783,-0.426612,-0.558557,-0.648785,-0.72527,-0.650644,-0.370516,-0.439535,-0.329001,-0.671174,COUNTRY_TRADITIONAL
-0.702647,-0.374486,-0.486634,-0.606481,-0.733592,-0.833052,-0.535587,-0.544094,-0.390099,-0.722735,FOLK_INTERNATIONAL
-0.710602,-0.627552,-0.597949,-0.551305,-0.547795,-0.880498,-0.748732,-0.716142,-0.308618,-0.551118,FOLK_INTERNATIONAL
-0.241603,-0.623163,-0.571994,-0.584068,-0.635617,-0.516304,-0.448638,-0.400106,0.092632,-0.222292,GRUNGE_EMO
-0.343755,-0.58495,-0.61181,-0.732133,-0.722164,-0.669125,-0.441502,-0.348706,0.100017,-0.251611,REGGAE
-0.603467,-0.589261,-0.700566,-0.752835,-0.803606,-0.74829,-0.288075,-0.278648,0.182237,-0.144193,DANCE
-0.518341,-0.671801,-0.644342,-0.637714,-0.642053,-0.745624,-0.609202,-0.513818,-0.012727,-0.299634,POP_INDIE
-0.831326,-0.676426,-0.690028,-0.783888,-0.814313,-0.863794,-0.519624,-0.448689,0.050292,-0.264249,POP_INDIE
-0.753413,-0.803096,-0.695757,-0.589199,-0.579029,-0.912181,-0.826667,-0.85147,-0.5698,-0.828459,BIG_BAND
-0.404117,-0.664237,-0.741231,-0.781728,-0.76699,-0.491159,-0.314554,-0.297307,0.220146,-0.104006,ROCK_NEO_PSYCHEDELIA
-0.308157,-0.661062,-0.739533,-0.821242,-0.834674,-0.457219,-0.323568,-0.23957,0.185683,-0.17427,METAL_HEAVY
-0.393592,-0.58691,-0.642716,-0.793249,-0.831567,-0.609951,-0.600751,-0.669002,-0.53711,-0.846329,DANCE
-0.746603,-0.465021,-0.617963,-0.716202,-0.766879,-0.882097,-0.640939,-0.723535,-0.54159,-0.826817,ROCK_CONTEMPORARY
-0.0859,-0.521458,-0.590877,-0.69883,-0.736311,-0.497468,-0.46723,-0.533181,-0.387441,-0.73057,COUNTRY_TRADITIONAL
-0.514626,-0.677719,-0.656294,-0.7,-0.733315,-0.568458,-0.48507,-0.421581,0.090171,-0.223556,GRUNGE_EMO
-0.50503,-0.641583,-0.607496,-0.716562,-0.76516,-0.687783,-0.498592,-0.533885,-0.384585,-0.752584,ROCK_HARD
-0.708435,-0.503037,-0.356648,-0.269487,-0.166158,-0.905997,-0.640188,-0.59831,-0.123501,-0.370403,ROCK_NEO_PSYCHEDELIA
-0.641851,-0.711621,-0.677369,-0.791539,-0.815257,-0.686184,-0.498404,-0.363492,0.108387,-0.242007,METAL_DEATH
-0.855224,-0.67572,-0.720438,-0.679748,-0.677393,-0.912839,-0.472676,-0.518747,0.095586,-0.152787,HIP_HOP_RAP
-0.219625,-0.705977,-0.780693,-0.835824,-0.842607,-0.361617,-0.274178,-0.233234,0.224085,-0.113863,METAL_HEAVY
-0.707135,-0.711189,-0.633876,-0.59829,-0.631567,-0.831897,-0.660657,-0.596902,-0.13384,-0.426008,EXPERIMENTAL
-0.42269,-0.413286,-0.536563,-0.725833,-0.778974,-0.583652,-0.306103,-0.155782,0.074416,-0.294326,DANCE
-0.548058,-0.627474,-0.531612,-0.548155,-0.619639,-0.678365,-0.674554,-0.583876,-0.174704,-0.496525,RNB_SOUL
-0.000774,-0.301195,-0.463649,-0.618092,-0.728155,-0.536473,-0.403944,-0.454673,-0.372818,-0.690636,GOSPEL
-0.281845,-0.494023,-0.584653,-0.732583,-0.76405,-0.564194,-0.416901,-0.37159,0.075893,-0.240238,HIP_HOP_RAP
-0.487386,-0.658711,-0.741796,-0.850945,-0.841886,-0.539316,-0.317934,-0.277592,0.221623,-0.096171,METAL_DEATH
-0.536914,-0.767078,-0.815842,-0.886859,-0.879445,-0.309285,-0.271174,-0.248372,0.234916,-0.109819,PUNK
-0.932209,-0.820027,-0.789604,-0.709001,-0.69276,-0.949285,-0.677934,-0.686675,-0.173719,-0.385063,EXPERIMENTAL
-0.800402,-0.168332,-0.370014,-0.439334,-0.428571,-0.903598,-0.559624,-0.556416,-0.197351,-0.45381,DANCE
-0.829933,-0.472467,-0.549646,-0.651665,-0.67595,-0.931311,-0.45108,-0.40609,0.047338,-0.253633,HIP_HOP_RAP
-0.257081,-0.706957,-0.783663,-0.842484,-0.837781,-0.420435,-0.314742,-0.278648,0.222116,-0.105523,METAL_ALTERNATIVE
-0.643399,-0.464237,-0.579066,-0.706661,-0.722829,-0.864682,-0.346103,-0.276184,0.11331,-0.227347,EXPERIMENTAL
-0.711066,-0.647031,-0.667256,-0.69973,-0.718946,-0.819103,-0.555869,-0.51241,-0.00288,-0.292051,COUNTRY_TRADITIONAL
-0.605015,-0.483441,-0.421358,-0.452925,-0.47484,-0.829054,-0.637559,-0.58458,-0.184551,-0.456843,ROCK_COLLEGE
-0.600681,-0.698883,-0.702192,-0.69793,-0.712344,-0.73514,-0.641502,-0.639852,-0.144672,-0.38759,POP_INDIE
-0.298251,-0.604938,-0.564144,-0.682178,-0.724827,-0.423989,-0.350423,-0.428974,-0.328755,-0.686339,ROCK_COLLEGE
-0.465717,-0.673447,-0.691443,-0.763906,-0.778807,-0.679254,-0.438685,-0.414892,0.131526,-0.161886,ROCK_COLLEGE
-0.414332,-0.731687,-0.731542,-0.850495,-0.847212,-0.499689,-0.365446,-0.319838,0.192083,-0.136358,PUNK
-0.605324,-0.626298,-0.613579,-0.675248,-0.720388,-0.826211,-0.696901,-0.772575,-0.59934,-0.880753,METAL_HEAVY
-0.363566,-0.635077,-0.680835,-0.759946,-0.780527,-0.560018,-0.422535,-0.366661,0.129065,-0.192468,ROCK_ALTERNATIVE
-0.658257,-0.567313,-0.620792,-0.70099,-0.723773,-0.893736,-0.724507,-0.788171,-0.559806,-0.835309,JAZZ_CLASSIC
-0.533509,-0.640917,-0.605446,-0.689019,-0.728544,-0.71044,-0.575775,-0.520507,-0.043744,-0.339315,POP_CONTEMPORARY
-0.502244,-0.754733,-0.73819,-0.775788,-0.790458,-0.560107,-0.541033,-0.534941,0.031583,-0.224062,BLUES_CONTEMPORARY
-0.490791,-0.638918,-0.713225,-0.80072,-0.837614,-0.62861,-0.323005,-0.267383,0.168451,-0.1816,POP_CONTEMPORARY
-0.394211,-0.624417,-0.745615,-0.780558,-0.807989,-0.565526,-0.255211,-0.225488,0.198484,-0.14116,ROCK_ALTERNATIVE
-0.700325,-0.641975,-0.629349,-0.626373,-0.637226,-0.861217,-0.564507,-0.575075,-0.057037,-0.324908,RNB_SOUL
-0.384925,-0.772095,-0.776803,-0.868317,-0.874119,-0.118347,-0.415399,-0.366309,0.173375,-0.146215,METAL_DEATH
-0.333849,-0.601411,-0.600636,-0.748065,-0.779417,-0.440249,-0.420094,-0.339905,0.116264,-0.211171,ROCK_ALTERNATIVE
-0.571274,-0.731452,-0.714074,-0.756976,-0.769598,-0.555664,-0.53277,-0.435311,0.063585,-0.271831,EXPERIMENTAL
-0.392354,-0.745679,-0.778289,-0.857696,-0.862191,-0.378854,-0.371268,-0.310685,0.199961,-0.133325,METAL_ALTERNATIVE
-0.35366,-0.582207,-0.565417,-0.643474,-0.716616,-0.633141,-0.548732,-0.597606,-0.411466,-0.755289,ROCK_ALTERNATIVE
-0.416189,-0.59514,-0.587058,-0.747615,-0.786852,-0.570769,-0.469859,-0.358916,0.079339,-0.259446,METAL_ALTERNATIVE
-0.439715,-0.754027,-0.758204,-0.816292,-0.843662,-0.4255,-0.43831,-0.427918,0.145804,-0.14394,ROCK_COLLEGE
-0.518031,-0.721027,-0.753678,-0.862376,-0.875839,-0.436517,-0.370141,-0.317726,0.192083,-0.134083,METAL_ALTERNATIVE
-0.228293,-0.567705,-0.683522,-0.755806,-0.792399,-0.365704,-0.379906,-0.338497,0.145804,-0.170984,HIP_HOP_RAP
-0.449002,-0.449344,-0.460255,-0.587489,-0.611096,-0.697912,-0.495023,-0.368069,0.010905,-0.336535,DANCE
-0.667853,-0.658475,-0.581117,-0.582178,-0.612316,-0.77219,-0.612958,-0.495159,-0.036851,-0.364337,ROCK_NEO_PSYCHEDELIA
-0.608729,-0.528121,-0.446322,-0.416292,-0.432455,-0.893558,-0.816883,-0.774476,-0.459321,-0.703526,DANCE
-0.373162,-0.579463,-0.616054,-0.707471,-0.72699,-0.383296,-0.30892,-0.474036,-0.40354,-0.726779,PUNK
-0.309395,-0.650245,-0.730693,-0.769217,-0.804938,-0.396979,-0.219155,-0.342721,-0.352091,-0.684317,EXPERIMENTAL
-0.808234,-0.743288,-0.751132,-0.781548,-0.790014,-0.862017,-0.558685,-0.55888,-0.017158,-0.288765,ROCK_COLLEGE
-0.584584,-0.563002,-0.601273,-0.687849,-0.732039,-0.753443,-0.474178,-0.442,0.051769,-0.240996,ROCK_CONTEMPORARY
-0.414332,-0.70437,-0.674965,-0.694689,-0.714674,-0.559574,-0.606197,-0.556416,-0.055067,-0.333249,COUNTRY_TRADITIONAL
-0.036682,-0.475211,-0.544767,-0.676598,-0.728932,-0.562239,-0.480188,-0.552896,-0.437363,-0.76181,REGGAE
-0.557654,-0.616226,-0.588897,-0.614941,-0.654757,-0.611106,-0.537277,-0.5022,0.004013,-0.277644,ROCK_ALTERNATIVE
-0.814518,-0.806976,-0.756294,-0.684608,-0.626352,-0.942674,-0.714178,-0.895406,-0.717992,-0.940275,BLUES_CONTEMPORARY
-0.474385,-0.736586,-0.723621,-0.830063,-0.843273,-0.426122,-0.432676,-0.396233,0.146789,-0.158094,EXPERIMENTAL
-0.432905,-0.740623,-0.702687,-0.808461,-0.828793,-0.61235,-0.473803,-0.412075,0.105433,-0.216985,ROCK_HARD
-0.469432,-0.497942,-0.616195,-0.726283,-0.740305,-0.644336,-0.364319,-0.231473,0.124634,-0.240996,DANCE
-0.339731,-0.499118,-0.50495,-0.528713,-0.567046,-0.626388,-0.379155,-0.370885,0.114295,-0.180842,METAL_ALTERNATIVE
-0.789692,-0.62575,-0.710396,-0.834293,-0.845326,-0.739849,-0.236056,-0.236402,0.19553,-0.135347,PUNK
-0.371614,-0.758025,-0.75198,-0.841854,-0.846713,-0.294625,-0.415211,-0.360324,0.167959,-0.156578,METAL_HEAVY
-0.485529,-0.658083,-0.609972,-0.591539,-0.590902,-0.709285,-0.6877,-0.628587,-0.177658,-0.445217,ROCK_CONTEMPORARY
-0.702182,-0.365863,-0.376662,-0.531143,-0.622302,-0.850733,-0.465915,-0.332864,-0.040297,-0.39037,ROCK_ALTERNATIVE
-0.652376,-0.752224,-0.80587,-0.89514,-0.891983,-0.594936,-0.280376,-0.224784,0.226054,-0.121951,PUNK
-0.835289,-0.679875,-0.636563,-0.638794,-0.64233,-0.909107,-0.646761,-0.591269,-0.110701,-0.38203,COUNTRY_TRADITIONAL
-0.461384,-0.723339,-0.714639,-0.872637,-0.875728,-0.451,-0.320939,-0.273367,0.198484,-0.141413,ROCK_NEO_PSYCHEDELIA
-0.711221,-0.633118,-0.780552,-0.7973,-0.857975,-0.717903,-0.125258,-0.092061,0.14925,-0.182864,METAL_ALTERNATIVE
-0.331373,-0.725808,-0.779137,-0.845005,-0.861415,-0.454642,-0.347606,-0.310333,0.202422,-0.130039,EXPERIMENTAL
-0.446525,-0.396433,-0.682037,-0.642214,-0.716061,-0.757797,-0.279061,-0.300123,0.119218,-0.209402,HIP_HOP_RAP
-0.733416,-0.547717,-0.452192,-0.524032,-0.57681,-0.849489,-0.622535,-0.51593,-0.117593,-0.446733,DANCE
-0.79353,-0.588477,-0.68819,-0.782268,-0.797503,-0.848156,-0.412958,-0.312445,0.122665,-0.236952,ROCK_NEO_PSYCHEDELIA
-0.854078,-0.923143,-0.910962,-0.858956,-0.830236,-0.927908,-0.85307,-0.924837,-0.606085,-0.781297,EXPERIMENTAL
-0.263581,-0.328238,-0.542716,-0.607381,-0.678669,-0.687783,-0.315305,-0.267383,0.074416,-0.24226,HIP_HOP_RAP
-0.26482,-0.582598,-0.659618,-0.750045,-0.769376,-0.412794,-0.415962,-0.574371,-0.455432,-0.779148,ROCK_COLLEGE
-0.521436,-0.593572,-0.533168,-0.647705,-0.695368,-0.581253,-0.582723,-0.497272,-0.044236,-0.343612,ELECTRONICA
-0.849466,-0.719028,-0.69413,-0.638884,-0.621526,-0.917308,-0.613146,-0.569442,-0.039805,-0.293062,RNB_SOUL
-0.75852,-0.718832,-0.652758,-0.725023,-0.759556,-0.851977,-0.578028,-0.463123,0.007951,-0.334007,JAZZ_CLASSIC
-0.448073,-0.526553,-0.616902,-0.676238,-0.730097,-0.587383,-0.418779,-0.51417,-0.360018,-0.70302,GOSPEL
-0.446216,-0.716402,-0.722984,-0.790189,-0.793454,-0.405153,-0.363944,-0.468756,-0.351008,-0.709845,ROCK_HARD
-0.585823,-0.423868,-0.467468,-0.541854,-0.55534,-0.8255,-0.606197,-0.554304,-0.136302,-0.411348,HIP_HOP_RAP
-0.679307,-0.730551,-0.677511,-0.593339,-0.577143,-0.779209,-0.804883,-0.829607,-0.465623,-0.670669,METAL_HEAVY
-0.482433,-0.725926,-0.745474,-0.814401,-0.820638,-0.381786,-0.416901,-0.36138,0.167467,-0.15405,PUNK
-0.412784,-0.633235,-0.614781,-0.691359,-0.708128,-0.542692,-0.509296,-0.436015,0.056692,-0.253886,PUNK
-0.364495,-0.512444,-0.623055,-0.720342,-0.762996,-0.468947,-0.407887,-0.348002,0.102479,-0.212941,ROCK_CONTEMPORARY
-0.425476,-0.35097,-0.569448,-0.712961,-0.77914,-0.750689,-0.625915,-0.75617,-0.585703,-0.848831,FOLK_INTERNATIONAL
-0.234484,-0.652205,-0.754314,-0.776958,-0.77448,-0.543403,-0.540657,-0.6721,-0.513133,-0.823253,POP_LATIN
-0.517412,-0.642994,-0.668953,-0.813681,-0.839945,-0.517192,-0.389108,-0.328287,0.146296,-0.182611,METAL_ALTERNATIVE
-0.705835,-0.681129,-0.64512,-0.619172,-0.625132,-0.802754,-0.609953,-0.515578,-0.030943,-0.341084,FOLK_INTERNATIONAL
0.076304,-0.175387,-0.306153,-0.492079,-0.594452,-0.500755,-0.304601,-0.379335,-0.366713,-0.654493,DANCE
-0.383996,-0.703782,-0.741513,-0.868677,-0.870624,-0.313194,-0.290329,-0.256821,0.204884,-0.1356,ROCK_HARD
-0.603777,-0.788007,-0.730622,-0.730963,-0.763051,-0.668414,-0.653897,-0.603239,-0.106762,-0.37748,ELECTRONICA
-0.669091,-0.746189,-0.68239,-0.607291,-0.595562,-0.789782,-0.736714,-0.748988,-0.309504,-0.520283,ROCK_COLLEGE
-0.736264,-0.744542,-0.700424,-0.685869,-0.706186,-0.766681,-0.653709,-0.6395,-0.139256,-0.381271,ROCK_CONTEMPORARY
-0.293608,-0.68591,-0.691018,-0.652115,-0.660361,-0.389427,-0.465164,-0.443408,0.106418,-0.195501,PUNK
-0.417118,-0.59514,-0.623055,-0.69991,-0.725381,-0.633585,-0.515117,-0.439535,0.043891,-0.267282,COUNTRY_TRADITIONAL
-0.301347,-0.494807,-0.580339,-0.723042,-0.739584,-0.702976,-0.533333,-0.601127,-0.447604,-0.771869,POP_CONTEMPORARY
-0.758149,-0.557123,-0.565559,-0.707831,-0.732982,-0.768992,-0.482066,-0.44376,0.049799,-0.232402,EXPERIMENTAL
0.065779,-0.352538,-0.315912,-0.313681,-0.338141,-0.566326,-0.463286,-0.43003,-0.056052,-0.36181,METAL_DEATH
-0.536914,-0.512836,-0.52942,-0.60036,-0.631567,-0.697823,-0.551737,-0.483894,-0.042759,-0.345634,ROCK_ALTERNATIVE
-0.83597,-0.591613,-0.606011,-0.509991,-0.488211,-0.936508,-0.585352,-0.590565,-0.080669,-0.348414,JAZZ_CLASSIC
-0.41588,-0.466588,-0.597949,-0.690459,-0.759057,-0.67721,-0.498592,-0.634571,-0.512296,-0.813472,POP_INDIE
-0.145024,-0.372134,-0.483522,-0.546265,-0.689542,-0.548378,-0.240376,-0.258933,-0.312606,-0.643119,POP_CONTEMPORARY
-0.609348,-0.472859,-0.481612,-0.635374,-0.649653,-0.739849,-0.325258,-0.393065,-0.300741,-0.652471,GOSPEL
0.002941,-0.500686,-0.461103,-0.591269,-0.605992,-0.478365,-0.283192,-0.403626,-0.372326,-0.693416,POP_CONTEMPORARY
-0.465717,-0.57476,-0.616549,-0.791629,-0.843773,-0.526166,-0.358498,-0.340609,0.135957,-0.170226,EXPERIMENTAL
-0.626683,-0.871213,-0.899434,-0.879838,-0.868294,-0.662283,-0.62554,-0.825101,-0.676833,-0.92827,ROCK_HARD
-0.822226,-0.636684,-0.621711,-0.692259,-0.721609,-0.883785,-0.511549,-0.406443,0.062108,-0.269809,PUNK
-0.463241,-0.644915,-0.659618,-0.763636,-0.797115,-0.421768,-0.462347,-0.398697,0.099033,-0.211171,ROCK_COLLEGE
-0.478099,-0.561434,-0.690948,-0.692259,-0.768377,-0.622479,-0.247512,-0.20507,0.160574,-0.17427,POP_LATIN
-0.856988,-0.665687,-0.690877,-0.716562,-0.722774,-0.913247,-0.610141,-0.543742,-0.051129,-0.342348,FOLK_INTERNATIONAL
-0.547438,-0.490888,-0.524399,-0.554185,-0.556782,-0.761351,-0.520376,-0.466643,0.001551,-0.284974,METAL_ALTERNATIVE
-0.619254,-0.504997,-0.426379,-0.476148,-0.582691,-0.775655,-0.670047,-0.67386,-0.463998,-0.777227,ROCK_COLLEGE
-0.353041,-0.347443,-0.483451,-0.620072,-0.665742,-0.679964,-0.484319,-0.406795,-0.03242,-0.349425,REGGAE
-0.541867,-0.661376,-0.698868,-0.769937,-0.811262,-0.711595,-0.448075,-0.420525,0.098048,-0.215468,ROCK_ALTERNATIVE
-0.609658,-0.026063,-0.170438,-0.370567,-0.596117,-0.841137,-0.194742,-0.189579,-0.219014,-0.478327,EXPERIMENTAL
-0.640922,-0.634568,-0.669448,-0.732493,-0.728932,-0.813772,-0.43831,-0.378983,0.135465,-0.178061,COUNTRY_TRADITIONAL
-0.753444,-0.618538,-0.632744,-0.664356,-0.666352,-0.834918,-0.563005,-0.464531,0.016813,-0.300392,METAL_ALTERNATIVE
-0.518031,-0.478738,-0.552122,-0.650315,-0.667739,-0.783741,-0.380469,-0.351875,0.096571,-0.210666,RNB_SOUL
-0.779508,-0.954105,-0.969463,-0.929163,-0.906907,-0.736206,-0.848977,-0.933146,-0.610369,-0.772627,ROCK_COLLEGE
-0.464479,-0.715971,-0.769802,-0.862196,-0.869404,-0.345091,-0.339718,-0.334976,0.220639,-0.091621,ROCK_ALTERNATIVE
-0.210339,-0.711033,-0.711457,-0.784158,-0.806325,-0.54749,-0.346479,-0.540574,-0.489403,-0.805333,ROCK_CONTEMPORARY
-0.583965,-0.793533,-0.816478,-0.806931,-0.820804,-0.538872,-0.505728,-0.522619,0.077862,-0.182358,EXPERIMENTAL
-0.530413,-0.675407,-0.720792,-0.813951,-0.819417,-0.573612,-0.374272,-0.320542,0.185191,-0.13383,ROCK_NEO_PSYCHEDELIA
-0.238508,-0.64221,-0.678006,-0.765347,-0.78208,-0.461306,-0.46892,-0.370181,0.107402,-0.228358,ELECTRONICA
-0.249342,-0.679914,-0.683098,-0.759766,-0.786075,-0.545624,-0.462347,-0.412075,0.107402,-0.203336,COUNTRY_TRADITIONAL
-0.485838,-0.250245,-0.272277,-0.435374,-0.532094,-0.786317,-0.335211,-0.351875,-0.31108,-0.631745,DANCE
-0.681783,-0.523418,-0.661174,-0.80009,-0.823856,-0.835096,-0.326385,-0.506425,-0.491323,-0.795956,ROCK_CONTEMPORARY
-0.413713,-0.49128,-0.492716,-0.60378,-0.626685,-0.662017,-0.531831,-0.513114,-0.336287,-0.69746,DANCE
-0.760471,-0.793964,-0.760255,-0.758506,-0.759001,-0.879609,-0.575962,-0.555008,-0.007311,-0.273348,BLUES_CONTEMPORARY
-0.798576,-0.728787,-0.666124,-0.660846,-0.663079,-0.952297,-0.720563,-0.713149,-0.271201,-0.505118,EXPERIMENTAL
-0.422071,-0.517539,-0.562588,-0.716652,-0.752843,-0.576544,-0.669296,-0.744869,-0.609925,-0.884721,METAL_HEAVY
-0.549296,-0.643269,-0.656789,-0.725113,-0.753232,-0.713283,-0.622911,-0.740292,-0.562317,-0.856388,ROCK_CONTEMPORARY
-0.624207,-0.508524,-0.611103,-0.69514,-0.687268,-0.751488,-0.486009,-0.410667,0.061123,-0.253886,HIP_HOP_RAP
-0.730754,-0.535567,-0.655446,-0.670027,-0.692871,-0.875344,-0.506667,-0.506777,0.019767,-0.23215,POP_LATIN
-0.368519,-0.697864,-0.724894,-0.80162,-0.821415,-0.657308,-0.500094,-0.697131,-0.568865,-0.864653,RNB_SOUL
-0.45705,-0.418381,-0.597171,-0.725833,-0.783523,-0.688494,-0.222347,-0.154374,0.091155,-0.244534,DANCE
-0.550844,-0.735607,-0.721287,-0.80162,-0.822191,-0.560817,-0.493333,-0.449041,0.090171,-0.20738,POP_INDIE
-0.661972,-0.559083,-0.627228,-0.646265,-0.640777,-0.853843,-0.465728,-0.487766,0.065554,-0.201567,POP_INDIE
-0.302585,-0.549285,-0.568529,-0.654005,-0.701082,-0.539849,-0.30385,-0.400106,-0.28991,-0.64413,POP_CONTEMPORARY
-0.573441,-0.462669,-0.355092,-0.40135,-0.459085,-0.82781,-0.618216,-0.558528,-0.297787,-0.648427,HIP_HOP_RAP
-0.637208,-0.572408,-0.515205,-0.618452,-0.634563,-0.81155,-0.409577,-0.511002,-0.384339,-0.716669,ROCK_ALTERNATIVE
-0.615849,-0.548501,-0.656436,-0.769127,-0.783523,-0.761528,-0.347981,-0.323711,0.157128,-0.163402,FOLK_INTERNATIONAL
-0.743848,-0.61603,-0.570085,-0.60288,-0.626852,-0.895691,-0.63493,-0.590917,-0.134333,-0.408063,POP_LATIN
-0.546819,-0.711425,-0.670934,-0.733663,-0.75706,-0.694536,-0.54723,-0.490935,0.027644,-0.264754,DANCE
-0.470361,-0.623868,-0.523126,-0.634743,-0.657809,-0.393603,-0.350235,-0.470516,-0.352633,-0.698724,PUNK
-0.485219,-0.684225,-0.80389,-0.834113,-0.837282,-0.592004,-0.212958,-0.205422,0.244763,-0.087072,METAL_DEATH
-0.562606,-0.572016,-0.529774,-0.582448,-0.608488,-0.68032,-0.273052,-0.460658,-0.393792,-0.709845,ROCK_HARD
-0.464789,-0.174211,-0.368883,-0.563726,-0.588516,-0.81155,-0.368826,-0.321246,-0.045713,-0.346645,ELECTRONICA
-0.52608,-0.467764,-0.563083,-0.683078,-0.756727,-0.784274,-0.340657,-0.246964,0.093617,-0.249337,ROCK_ALTERNATIVE
-0.152763,-0.537919,-0.672914,-0.749685,-0.803162,-0.404887,-0.308732,-0.440591,-0.397533,-0.725515,ROCK_CONTEMPORARY
-0.544033,-0.775505,-0.783876,-0.850135,-0.857642,-0.483074,-0.419155,-0.37511,0.18076,-0.127764,METAL_HEAVY
-0.700294,-0.713149,-0.698303,-0.750855,-0.754008,-0.853665,-0.713239,-0.683401,-0.232307,-0.473777,COUNTRY_TRADITIONAL
-0.542176,-0.505389,-0.529632,-0.614761,-0.6557,-0.761439,-0.536901,-0.430734,-0.004849,-0.335271,ELECTRONICA
-0.303513,-0.441897,-0.458345,-0.616652,-0.644105,-0.62159,-0.494085,-0.387432,-0.000418,-0.309996,HIP_HOP_RAP
-0.483981,-0.640408,-0.695827,-0.79604,-0.803273,-0.682363,-0.250141,-0.490231,-0.417817,-0.744218,POP_CONTEMPORARY
0.029252,-0.51166,-0.617963,-0.723132,-0.788294,-0.528565,-0.324883,-0.301179,0.120203,-0.21193,DANCE
-0.55301,-0.418773,-0.486139,-0.568407,-0.590402,-0.868059,-0.466479,-0.468756,-0.007803,-0.294326,ELECTRONICA
-0.77861,-0.590829,-0.609901,-0.69865,-0.757337,-0.852066,-0.514742,-0.709523,-0.561234,-0.855074,ROCK_COLLEGE
-0.52577,-0.601803,-0.576308,-0.562826,-0.589681,-0.667259,-0.570329,-0.517338,-0.029958,-0.314546,PUNK
-0.916298,-0.901705,-0.862801,-0.773267,-0.75484,-0.953789,-0.911155,-0.9417,-0.670876,-0.865083,ELECTRONICA
-0.70633,-0.690221,-0.691443,-0.763726,-0.790624,-0.818481,-0.471549,-0.423693,0.09214,-0.22204,GOSPEL
-0.70763,-0.587694,-0.542716,-0.605041,-0.60871,-0.764727,-0.741784,-0.723922,-0.34254,-0.572349,ROCK_CONTEMPORARY
-0.453954,-0.48109,-0.501273,-0.681368,-0.726657,-0.568547,-0.457465,-0.323007,0.040937,-0.307216,DANCE
-0.484909,-0.445032,-0.491231,-0.657516,-0.703079,-0.625144,-0.398685,-0.323359,0.056692,-0.26526,METAL_ALTERNATIVE
-0.482124,-0.416814,-0.36471,-0.570477,-0.605492,-0.647001,-0.415399,-0.357507,-0.227384,-0.597119,ROCK_CONTEMPORARY
-0.635351,-0.651499,-0.635431,-0.727003,-0.715784,-0.811284,-0.515869,-0.422637,0.072939,-0.238468,POP_INDIE
