@relation MSD_JMIR_LPC_ALL-weka.filters.unsupervised.attribute.Remove-R3-22_MSD_JMIR_MEATHODS_OF_MOMENTS_ALL-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-weka.filters.unsupervised.instance.Randomize-S23-weka.filters.unsupervised.instance.RemovePercentage-P90.0

@attribute Method_of_Moments_Overall_Standard_Deviation_1 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_2 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_3 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_4 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_5 numeric
@attribute Method_of_Moments_Overall_Average_1 numeric
@attribute Method_of_Moments_Overall_Average_2 numeric
@attribute Method_of_Moments_Overall_Average_3 numeric
@attribute Method_of_Moments_Overall_Average_4 numeric
@attribute Method_of_Moments_Overall_Average_5 numeric
@attribute class {BIG_BAND,BLUES_CONTEMPORARY,COUNTRY_TRADITIONAL,DANCE,ELECTRONICA,EXPERIMENTAL,FOLK_INTERNATIONAL,GOSPEL,GRUNGE_EMO,HIP_HOP_RAP,JAZZ_CLASSIC,METAL_ALTERNATIVE,METAL_DEATH,METAL_HEAVY,POP_CONTEMPORARY,POP_INDIE,POP_LATIN,PUNK,REGGAE,RNB_SOUL,ROCK_ALTERNATIVE,ROCK_COLLEGE,ROCK_CONTEMPORARY,ROCK_HARD,ROCK_NEO_PSYCHEDELIA}

@data
-0.527627,-0.649657,-0.710184,-0.80315,-0.816644,-0.619991,-0.415962,-0.372294,0.139896,-0.173765,ROCK_COLLEGE
-0.847206,-0.85973,-0.884724,-0.876598,-0.858363,-0.86797,-0.682066,-0.874001,-0.717697,-0.959939,GRUNGE_EMO
-0.440644,-0.441113,-0.501132,-0.628353,-0.726602,-0.591915,-0.367324,-0.422285,-0.323191,-0.66991,POP_CONTEMPORARY
-0.564154,-0.679012,-0.728925,-0.824932,-0.843883,-0.508396,-0.398122,-0.343073,0.163036,-0.163907,POP_CONTEMPORARY
-0.568178,-0.5728,-0.666832,-0.778218,-0.786352,-0.575478,-0.337089,-0.495863,-0.435049,-0.755744,ROCK_HARD
-0.585823,-0.649344,-0.663508,-0.749505,-0.753897,-0.678099,-0.504789,-0.420173,0.066539,-0.262985,ROCK_COLLEGE
-0.419904,-0.475211,-0.503182,-0.622052,-0.663356,-0.622834,-0.46554,-0.491287,-0.355291,-0.692152,POP_CONTEMPORARY
-0.497601,-0.645463,-0.662588,-0.762646,-0.77914,-0.726166,-0.424601,-0.344834,0.133496,-0.203589,HIP_HOP_RAP
-0.434762,-0.577503,-0.637694,-0.742394,-0.768544,-0.688761,-0.509108,-0.633515,-0.510967,-0.823329,ROCK_HARD
-0.398855,-0.573584,-0.441655,-0.49793,-0.389736,-0.839627,-0.59061,-0.596902,-0.051129,-0.25793,METAL_HEAVY
-0.503482,-0.399177,-0.491513,-0.648875,-0.695534,-0.668147,-0.355869,-0.260341,0.057677,-0.272084,POP_CONTEMPORARY
-0.530723,-0.560651,-0.657355,-0.813681,-0.834008,-0.664949,-0.329765,-0.252596,0.147773,-0.20182,DANCE
-0.882402,-0.689751,-0.649576,-0.578848,-0.557226,-0.932412,-0.737653,-0.704911,-0.27514,-0.519778,POP_INDIE
-0.586442,-0.676465,-0.784512,-0.846085,-0.841276,-0.678454,-0.242629,-0.209294,0.220639,-0.121698,ROCK_COLLEGE
-0.369757,-0.779737,-0.766478,-0.771827,-0.790735,-0.47952,-0.495962,-0.476853,0.102971,-0.169721,EXPERIMENTAL
-0.793778,-0.610739,-0.568105,-0.49865,-0.492039,-0.915984,-0.684695,-0.677592,-0.22246,-0.45103,HIP_HOP_RAP
-0.520817,-0.731021,-0.809477,-0.868947,-0.862913,-0.342959,-0.268545,-0.241331,0.238855,-0.100215,ROCK_NEO_PSYCHEDELIA
-0.470051,-0.531648,-0.534158,-0.648065,-0.684993,-0.658907,-0.51061,-0.403626,0.014351,-0.336535,FOLK_INTERNATIONAL
-0.368828,-0.737605,-0.753182,-0.841764,-0.840055,-0.502088,-0.408826,-0.360676,0.178298,-0.13838,BLUES_CONTEMPORARY
-0.647423,-0.681011,-0.704173,-0.731143,-0.745853,-0.651799,-0.466479,-0.420877,0.123649,-0.165171,POP_INDIE
-0.487386,-0.523026,-0.523055,-0.646985,-0.716505,-0.639449,-0.459155,-0.312093,0.046353,-0.325667,RNB_SOUL
-0.350565,-0.704017,-0.741796,-0.836094,-0.842053,-0.421946,-0.375587,-0.327583,0.191099,-0.126248,ROCK_NEO_PSYCHEDELIA
-0.671877,-0.709975,-0.696322,-0.726373,-0.74663,-0.742514,-0.5923,-0.545503,-0.034389,-0.314798,POP_LATIN
-0.425476,-0.671879,-0.671358,-0.784968,-0.809709,-0.490271,-0.48169,-0.399402,0.09214,-0.236194,HIP_HOP_RAP
-0.785637,-0.566529,-0.521004,-0.659496,-0.695257,-0.872146,-0.452019,-0.364196,0.061615,-0.275117,EXPERIMENTAL
-0.214363,-0.441897,-0.638472,-0.620342,-0.749736,-0.332563,-0.279624,-0.262806,0.119711,-0.187413,POP_INDIE
-0.51184,-0.66455,-0.738048,-0.843924,-0.849709,-0.431008,-0.275117,-0.261046,0.218177,-0.111589,ROCK_ALTERNATIVE
-0.159573,-0.405056,-0.533451,-0.643024,-0.682386,-0.656331,-0.423286,-0.379335,0.049307,-0.251864,HIP_HOP_RAP
-0.493267,-0.740114,-0.67744,-0.687129,-0.721664,-0.597423,-0.645634,-0.621898,-0.12744,-0.38203,ROCK_CONTEMPORARY
-0.496672,-0.626651,-0.601556,-0.715212,-0.741859,-0.58303,-0.476244,-0.389896,0.078355,-0.24782,ROCK_ALTERNATIVE
-0.842718,-0.677366,-0.739392,-0.728173,-0.741859,-0.805686,-0.480939,-0.496568,0.108879,-0.134841,PUNK
-0.599133,-0.557515,-0.431117,-0.522142,-0.581193,-0.71737,-0.560376,-0.515578,-0.27317,-0.638822,GOSPEL
-0.39545,-0.551244,-0.507779,-0.587399,-0.632233,-0.58143,-0.474366,-0.446928,-0.251508,-0.632756,ROCK_CONTEMPORARY
-0.498839,-0.61697,-0.690736,-0.754905,-0.782191,-0.43785,-0.350047,-0.284281,0.161066,-0.183116,ROCK_NEO_PSYCHEDELIA
-0.625135,-0.435626,-0.520297,-0.669847,-0.705076,-0.890538,-0.418967,-0.368773,0.038968,-0.279919,JAZZ_CLASSIC
-0.065779,-0.379973,-0.506789,-0.455446,-0.449265,-0.672501,-0.501408,-0.5022,-0.034389,-0.303425,PUNK
-0.296394,-0.548893,-0.688402,-0.747795,-0.783079,-0.525544,-0.32169,-0.287097,0.167959,-0.154809,POP_INDIE
-0.435382,-0.553596,-0.594625,-0.721602,-0.650541,-0.66486,-0.300282,-0.242035,0.206361,-0.113105,ROCK_COLLEGE
-0.327968,-0.722634,-0.729491,-0.772727,-0.785964,-0.30582,-0.345352,-0.491991,-0.375674,-0.723746,ROCK_HARD
-0.639994,-0.697002,-0.622419,-0.606751,-0.64699,-0.812261,-0.670423,-0.62401,-0.158949,-0.42525,METAL_HEAVY
-0.554558,-0.62136,-0.567539,-0.510081,-0.502136,-0.828965,-0.688638,-0.641612,-0.211137,-0.49703,BIG_BAND
-0.417737,-0.628924,-0.757709,-0.780378,-0.800444,-0.468681,-0.303286,-0.297307,0.200945,-0.121698,METAL_HEAVY
-0.360471,-0.632451,-0.65099,-0.657966,-0.661637,-0.532208,-0.512113,-0.493399,0.043891,-0.236952,POP_INDIE
-0.479338,-0.645503,-0.721994,-0.79955,-0.82491,-0.60693,-0.376901,-0.302236,0.175344,-0.154303,HIP_HOP_RAP
-0.397926,-0.336077,-0.531117,-0.634203,-0.739639,-0.669924,-0.235493,-0.299771,-0.335253,-0.655251,POP_CONTEMPORARY
-0.325491,-0.555556,-0.497313,-0.560216,-0.612205,-0.650911,-0.502723,-0.588453,-0.414814,-0.748389,ROCK_COLLEGE
-0.565702,-0.755399,-0.780976,-0.850405,-0.849154,-0.420524,-0.434366,-0.340609,0.173867,-0.1586,ROCK_NEO_PSYCHEDELIA
-0.275344,-0.209093,-0.415559,-0.511431,-0.698363,-0.660862,-0.239812,-0.246259,-0.286463,-0.573108,HIP_HOP_RAP
-0.267296,-0.436018,-0.542221,-0.69631,-0.749293,-0.634474,-0.380845,-0.312093,0.077862,-0.249589,DANCE
-0.64959,-0.565354,-0.555233,-0.651125,-0.666019,-0.883518,-0.528075,-0.436719,0.029121,-0.28093,HIP_HOP_RAP
-0.034205,-0.751871,-0.761245,-0.625653,-0.585687,-0.41235,-0.652207,-0.6721,-0.147626,-0.366106,PUNK
-0.553939,-0.783343,-0.7529,-0.737174,-0.759834,-0.690893,-0.630235,-0.812463,-0.632179,-0.89564,ROCK_HARD
-0.206934,-0.60533,-0.570438,-0.681908,-0.705132,-0.385162,-0.229484,-0.364901,-0.387834,-0.706559,ROCK_COLLEGE
-0.337873,-0.528905,-0.60495,-0.680648,-0.721387,-0.745269,-0.444319,-0.596198,-0.453561,-0.774548,JAZZ_CLASSIC
-0.279678,-0.475211,-0.566902,-0.674167,-0.711623,-0.494713,-0.268545,-0.430382,-0.392561,-0.712119,METAL_ALTERNATIVE
-0.726049,-0.761513,-0.795545,-0.757516,-0.744743,-0.791559,-0.494648,-0.50044,0.102971,-0.161127,RNB_SOUL
-0.523603,-0.535175,-0.640877,-0.708731,-0.77448,-0.776988,-0.427042,-0.369829,0.086724,-0.231897,GRUNGE_EMO
-0.267915,-0.598276,-0.608133,-0.669307,-0.726935,-0.533896,-0.447136,-0.540574,-0.378529,-0.731075,COUNTRY_TRADITIONAL
-0.394521,-0.730982,-0.715912,-0.742214,-0.753121,-0.435984,-0.47493,-0.407851,0.124634,-0.18716,METAL_ALTERNATIVE
-0.365733,-0.586126,-0.583098,-0.6955,-0.714452,-0.584807,-0.443944,-0.418764,-0.248554,-0.638822,POP_LATIN
-0.224578,-0.624495,-0.661315,-0.663006,-0.635617,-0.615282,-0.354178,-0.315261,0.185191,-0.140149,PUNK
-0.425166,-0.507349,-0.545615,-0.706481,-0.729431,-0.603998,-0.390986,-0.60852,-0.487729,-0.793656,HIP_HOP_RAP
-0.602848,-0.74854,-0.824752,-0.872997,-0.882053,-0.494536,-0.231174,-0.194508,0.225562,-0.127006,ROCK_HARD
-0.675592,-0.408191,-0.461315,-0.638254,-0.651429,-0.831542,-0.418216,-0.351875,0.039953,-0.267787,REGGAE
-0.382758,-0.670429,-0.656223,-0.739244,-0.789903,-0.619191,-0.6077,-0.668615,-0.46193,-0.789359,ROCK_COLLEGE
-0.025228,-0.390163,-0.552617,-0.566967,-0.667184,-0.392359,-0.157934,-0.256117,-0.28794,-0.595602,ROCK_ALTERNATIVE
-0.549296,-0.504997,-0.743706,-0.733393,-0.798502,-0.752554,-0.164131,-0.114593,0.139404,-0.195754,ELECTRONICA
-0.277202,-0.597884,-0.63918,-0.762106,-0.800055,-0.513194,-0.490704,-0.480021,-0.361101,-0.734614,RNB_SOUL
-0.423619,-0.584166,-0.710962,-0.752385,-0.793176,-0.402843,-0.199437,-0.417004,-0.447948,-0.742702,METAL_ALTERNATIVE
-0.533509,-0.752067,-0.832461,-0.894509,-0.913343,-0.395824,-0.389859,-0.714452,-0.690176,-0.936863,METAL_ALTERNATIVE
-0.436929,-0.396433,-0.363649,-0.509541,-0.547684,-0.592004,-0.523756,-0.441648,-0.067868,-0.366612,ROCK_COLLEGE
-0.669401,-0.668783,-0.699505,-0.605491,-0.570264,-0.87801,-0.700469,-0.699314,-0.231814,-0.459118,COUNTRY_TRADITIONAL
-0.531961,-0.724241,-0.746959,-0.853825,-0.862247,-0.433141,-0.394366,-0.340257,0.167959,-0.162391,ROCK_ALTERNATIVE
-0.314038,-0.42818,-0.534158,-0.609541,-0.69975,-0.577699,-0.378967,-0.32019,0.0626,-0.24782,POP_LATIN
-0.69141,-0.530472,-0.588897,-0.720702,-0.742191,-0.902177,-0.574648,-0.629995,-0.441696,-0.770454,COUNTRY_TRADITIONAL
-0.677759,-0.682932,-0.772843,-0.835014,-0.817309,-0.797157,-0.215399,-0.151558,0.218177,-0.119171,METAL_DEATH
-0.55332,-0.581031,-0.620226,-0.770837,-0.790624,-0.560284,-0.444319,-0.298011,0.116264,-0.240996,DANCE
-0.637208,-0.678973,-0.643352,-0.710261,-0.708128,-0.727321,-0.353239,-0.434959,-0.285971,-0.657778,GOSPEL
-0.338183,-0.485401,-0.506365,-0.60252,-0.650763,-0.744025,-0.595493,-0.637388,-0.475962,-0.792013,COUNTRY_TRADITIONAL
-0.480266,-0.723927,-0.711245,-0.780738,-0.799556,-0.503332,-0.515681,-0.48847,0.0562,-0.226842,POP_INDIE
-0.468503,-0.75971,-0.784583,-0.875698,-0.863301,-0.268858,-0.334836,-0.286745,0.219654,-0.1126,ROCK_HARD
-0.686426,-0.708172,-0.683663,-0.705221,-0.723273,-0.745891,-0.602629,-0.549023,-0.043744,-0.323897,ROCK_CONTEMPORARY
-0.292679,-0.732667,-0.807638,-0.852025,-0.859085,-0.319502,-0.294085,-0.225136,0.219654,-0.129281,ELECTRONICA
-0.493577,-0.713619,-0.822065,-0.869307,-0.870513,-0.437939,-0.21446,-0.174793,0.215715,-0.142677,METAL_ALTERNATIVE
-0.624826,-0.662708,-0.716124,-0.822232,-0.821969,-0.760906,-0.355681,-0.295547,0.184206,-0.152787,HIP_HOP_RAP
-0.331992,-0.637547,-0.676591,-0.731863,-0.773981,-0.592181,-0.698592,-0.761169,-0.563105,-0.856868,HIP_HOP_RAP
-0.431048,-0.561826,-0.618246,-0.70243,-0.736699,-0.698889,-0.460845,-0.389544,0.074908,-0.242765,GOSPEL
-0.370995,-0.299236,-0.330976,-0.518362,-0.61043,-0.780986,-0.447512,-0.41454,-0.285479,-0.6368,ROCK_CONTEMPORARY
-0.453954,-0.503037,-0.63819,-0.650225,-0.732094,-0.704131,-0.309859,-0.420525,-0.365975,-0.70302,POP_CONTEMPORARY
-0.485529,-0.63206,-0.608769,-0.519892,-0.503578,-0.721368,-0.63662,-0.620489,-0.128917,-0.375711,DANCE
-0.6013,-0.643661,-0.700071,-0.828893,-0.823967,-0.676499,-0.314742,-0.307868,0.203899,-0.108556,POP_INDIE
-0.723232,-0.548501,-0.61761,-0.658866,-0.666352,-0.884851,-0.515305,-0.465939,0.01829,-0.293568,POP_LATIN
-0.151525,-0.617049,-0.690877,-0.828173,-0.835839,-0.246824,-0.292394,-0.267383,0.19553,-0.12827,PUNK
-0.664448,-0.648129,-0.637836,-0.729343,-0.756505,-0.802577,-0.475869,-0.580708,-0.433129,-0.771086,ROCK_CONTEMPORARY
-0.84894,-0.606506,-0.690665,-0.749145,-0.758447,-0.933834,-0.463474,-0.51065,0.060138,-0.194996,FOLK_INTERNATIONAL
-0.757406,-0.530864,-0.458911,-0.406481,-0.293204,-0.884851,-0.690329,-0.68333,-0.206213,-0.409832,METAL_ALTERNATIVE
-0.685498,-0.215364,-0.473975,-0.558686,-0.552621,-0.886806,-0.31662,-0.33216,0.046845,-0.246051,REGGAE
-0.523913,-0.807721,-0.807567,-0.865617,-0.870014,-0.399112,-0.425915,-0.394121,0.173867,-0.134083,ROCK_HARD
-0.214054,-0.725612,-0.781542,-0.863096,-0.873842,-0.153621,-0.282441,-0.270199,0.228516,-0.10805,ROCK_NEO_PSYCHEDELIA
-0.362328,-0.666745,-0.637482,-0.679748,-0.721498,-0.413239,-0.392864,-0.515578,-0.399404,-0.739669,ROCK_HARD
-0.719424,-0.562218,-0.597666,-0.762376,-0.777809,-0.782408,-0.373897,-0.274424,0.120695,-0.230886,ROCK_COLLEGE
-0.573441,-0.676034,-0.673833,-0.80018,-0.829459,-0.744647,-0.450141,-0.35962,0.126603,-0.204853,ROCK_HARD
-0.522675,-0.705467,-0.750424,-0.833303,-0.851706,-0.481031,-0.356244,-0.288858,0.196514,-0.138633,POP_INDIE
-0.657019,-0.790829,-0.724187,-0.705401,-0.740472,-0.734873,-0.739343,-0.774054,-0.342245,-0.549855,POP_INDIE
-0.612753,-0.708916,-0.766549,-0.868137,-0.877781,-0.717281,-0.314366,-0.24802,0.198976,-0.156578,METAL_ALTERNATIVE
0.193623,-0.254948,-0.487624,-0.532223,-0.698086,-0.401422,-0.177277,-0.245203,-0.290402,-0.592316,POP_CONTEMPORARY
-0.423619,-0.667999,-0.739038,-0.823402,-0.840166,-0.547757,-0.319624,-0.234642,0.18716,-0.165677,ROCK_ALTERNATIVE
-0.523294,-0.566921,-0.609335,-0.731953,-0.743689,-0.706797,-0.473239,-0.437423,0.064077,-0.226084,HIP_HOP_RAP
-0.595728,-0.629355,-0.568812,-0.581908,-0.60344,-0.714971,-0.712488,-0.650308,-0.228368,-0.500063,FOLK_INTERNATIONAL
-0.591395,-0.651891,-0.627652,-0.562916,-0.539417,-0.682097,-0.679624,-0.640204,-0.170765,-0.418173,EXPERIMENTAL
-0.802105,-0.772056,-0.74802,-0.742844,-0.74724,-0.858374,-0.668169,-0.780461,-0.562563,-0.848957,POP_CONTEMPORARY
-0.446216,-0.697864,-0.73529,-0.814041,-0.829015,-0.57068,-0.36338,-0.303644,0.179283,-0.168962,POP_LATIN
-0.551153,-0.704488,-0.649081,-0.677948,-0.72699,-0.744558,-0.594742,-0.564513,-0.057529,-0.329963,ROCK_HARD
-0.184956,-0.543014,-0.548161,-0.588119,-0.650319,-0.468681,-0.552864,-0.634219,-0.410629,-0.739416,REGGAE
-0.457979,-0.500294,-0.446747,-0.507831,-0.537143,-0.738605,-0.581784,-0.45925,-0.052606,-0.373689,DANCE
-0.888996,-0.637978,-0.6529,-0.686589,-0.70552,-0.926841,-0.554554,-0.51593,-0.001403,-0.286491,COUNTRY_TRADITIONAL
-0.64959,-0.841348,-0.821853,-0.814491,-0.826963,-0.594402,-0.572582,-0.546911,0.014351,-0.248578,EXPERIMENTAL
-0.402879,-0.724946,-0.763154,-0.830783,-0.847379,-0.39147,-0.385915,-0.336032,0.171898,-0.16416,METAL_ALTERNATIVE
-0.410618,-0.230257,-0.170438,-0.2973,-0.433564,-0.730253,-0.4077,-0.241683,-0.102824,-0.464426,ELECTRONICA
-0.799164,-0.679757,-0.584936,-0.530513,-0.530763,-0.917788,-0.831906,-0.849498,-0.528641,-0.736889,EXPERIMENTAL
-0.283083,-0.528905,-0.595615,-0.638074,-0.756117,-0.483163,-0.135962,-0.231473,-0.267755,-0.599899,ROCK_CONTEMPORARY
-0.473456,-0.564178,-0.474045,-0.569487,-0.596117,-0.688405,-0.599249,-0.626474,-0.429633,-0.754404,POP_LATIN
-0.715183,-0.748579,-0.767468,-0.794959,-0.796283,-0.655886,-0.419718,-0.386024,0.164513,-0.153545,FOLK_INTERNATIONAL
-0.531342,-0.645385,-0.727864,-0.79964,-0.846546,-0.471701,-0.298404,-0.216687,0.173867,-0.179325,METAL_HEAVY
-0.705866,-0.639153,-0.63041,-0.739244,-0.777753,-0.766148,-0.492207,-0.444464,0.0562,-0.244282,EXPERIMENTAL
-0.651447,-0.52185,-0.52355,-0.561296,-0.528377,-0.900222,-0.724883,-0.707129,-0.321764,-0.571338,JAZZ_CLASSIC
-0.418356,-0.710758,-0.672914,-0.706391,-0.739417,-0.584629,-0.50723,-0.63598,-0.497477,-0.815544,ROCK_ALTERNATIVE
-0.454883,-0.690535,-0.75976,-0.812691,-0.821859,-0.663438,-0.299718,-0.423693,-0.42279,-0.752407,EXPERIMENTAL
-0.756632,-0.598667,-0.528076,-0.563636,-0.596727,-0.849756,-0.630986,-0.576483,-0.132363,-0.414381,ROCK_ALTERNATIVE
-0.707971,-0.794944,-0.88331,-0.869757,-0.870236,-0.843181,-0.751925,-0.889315,-0.689831,-0.934159,JAZZ_CLASSIC
-0.260796,-0.214188,-0.509264,-0.488119,-0.575534,-0.709196,-0.359061,-0.37335,0.000566,-0.294073,HIP_HOP_RAP
-0.698189,-0.453263,-0.587412,-0.59991,-0.609598,-0.893736,-0.602254,-0.595494,-0.135317,-0.38759,JAZZ_CLASSIC
-0.487076,-0.627356,-0.625248,-0.608371,-0.602718,-0.722257,-0.564131,-0.485654,0.005982,-0.303172,EXPERIMENTAL
-0.637827,-0.604546,-0.586917,-0.654455,-0.676893,-0.740116,-0.588545,-0.503256,-0.039805,-0.33881,GOSPEL
-0.626993,-0.569665,-0.569943,-0.660306,-0.712344,-0.841582,-0.531455,-0.59655,-0.40802,-0.749198,ROCK_CONTEMPORARY
-0.663829,-0.492455,-0.62447,-0.731053,-0.79362,-0.782497,-0.238122,-0.187115,0.123649,-0.205611,POP_LATIN
-0.46417,-0.690574,-0.709618,-0.789739,-0.794175,-0.456775,-0.446761,-0.383559,0.140881,-0.170732,POP_INDIE
-0.62204,-0.656202,-0.639463,-0.721062,-0.764549,-0.698001,-0.574272,-0.519099,-0.029466,-0.321623,POP_INDIE
-0.841263,-0.388987,-0.229137,-0.439784,-0.518613,-0.897024,-0.61277,-0.604295,-0.410334,-0.721976,POP_LATIN
-0.286798,-0.65001,-0.732532,-0.781638,-0.769653,-0.550333,-0.333521,-0.288858,0.2103,-0.114369,METAL_ALTERNATIVE
-0.033277,-0.662669,-0.732744,-0.850405,-0.828294,-0.292315,-0.269671,-0.268791,0.229501,-0.090358,ROCK_COLLEGE
-0.652066,-0.654243,-0.639816,-0.677498,-0.69975,-0.791915,-0.566009,-0.537405,-0.01765,-0.284721,POP_INDIE
-0.485529,-0.673173,-0.685078,-0.750675,-0.781026,-0.607286,-0.400751,-0.367365,0.173867,-0.122457,METAL_DEATH
-0.354899,-0.705389,-0.745332,-0.808731,-0.808877,-0.428165,-0.385915,-0.354691,0.190606,-0.122457,ROCK_NEO_PSYCHEDELIA
-0.414023,-0.702018,-0.699081,-0.783258,-0.822469,-0.518436,-0.439437,-0.401866,0.126111,-0.189182,ROCK_ALTERNATIVE
-0.411856,-0.659063,-0.655304,-0.760396,-0.784743,-0.590671,-0.462723,-0.381095,0.104448,-0.226084,POP_CONTEMPORARY
-0.519889,-0.563394,-0.596747,-0.691989,-0.752344,-0.740826,-0.470047,-0.392008,0.04783,-0.286491,COUNTRY_TRADITIONAL
-0.831574,-0.521066,-0.57843,-0.667147,-0.685603,-0.909285,-0.621596,-0.674177,-0.49211,-0.794288,HIP_HOP_RAP
-0.114069,-0.441897,-0.543564,-0.619802,-0.694979,-0.612705,-0.288263,-0.311741,-0.285479,-0.62669,GOSPEL
-0.194861,-0.476778,-0.541655,-0.688029,-0.755284,-0.426655,-0.371268,-0.283929,0.090171,-0.231391,HIP_HOP_RAP
-0.758118,-0.777739,-0.765064,-0.79568,-0.807601,-0.847979,-0.517934,-0.47122,0.075893,-0.220776,ROCK_COLLEGE
-0.817799,-0.54027,-0.535361,-0.533303,-0.467573,-0.938809,-0.581596,-0.724908,-0.560052,-0.832225,POP_LATIN
-0.356446,-0.646561,-0.686139,-0.753555,-0.747074,-0.404531,-0.349671,-0.298363,0.183221,-0.146468,PUNK
-0.095496,-0.48109,-0.63826,-0.762016,-0.807822,-0.542514,-0.529202,-0.662383,-0.591709,-0.881891,HIP_HOP_RAP
-0.433215,-0.748618,-0.790665,-0.882628,-0.869681,-0.448245,-0.331643,-0.291322,0.225562,-0.104764,ROCK_HARD
-0.451169,-0.269449,-0.436634,-0.717282,-0.730319,-0.667614,-0.207512,-0.370885,-0.389213,-0.677493,ROCK_NEO_PSYCHEDELIA
-0.720941,-0.603762,-0.633522,-0.80153,-0.822191,-0.856064,-0.352864,-0.287097,0.145312,-0.196512,JAZZ_CLASSIC
-0.563845,-0.679561,-0.720156,-0.766607,-0.758502,-0.620435,-0.464225,-0.433902,0.111341,-0.18893,ROCK_ALTERNATIVE
-0.667544,-0.679443,-0.627723,-0.69649,-0.718558,-0.714171,-0.444695,-0.483894,-0.28991,-0.668141,ROCK_COLLEGE
-0.254914,-0.64272,-0.729986,-0.774977,-0.794008,-0.361972,-0.273427,-0.380391,-0.319253,-0.664097,METAL_DEATH
-0.543105,-0.72769,-0.713437,-0.69802,-0.692926,-0.770147,-0.703662,-0.718535,-0.254462,-0.47403,ROCK_CONTEMPORARY
-0.433524,-0.72961,-0.738897,-0.727813,-0.715617,-0.579742,-0.580282,-0.565569,-0.014696,-0.264249,COUNTRY_TRADITIONAL
-0.584584,-0.551244,-0.695969,-0.731953,-0.755284,-0.768458,-0.204883,-0.234642,0.181252,-0.169721,ROCK_HARD
-0.575607,-0.504605,-0.52058,-0.675698,-0.79473,-0.746424,-0.384225,-0.240627,0.061615,-0.310502,REGGAE
-0.137595,-0.54223,-0.533451,-0.616382,-0.658252,-0.514171,-0.427793,-0.417708,-0.242153,-0.620877,POP_CONTEMPORARY
-0.927132,-0.534783,-0.42645,-0.435914,-0.26491,-0.979964,-0.406009,-0.570498,-0.464491,-0.743966,PUNK
-0.587989,-0.633862,-0.581188,-0.610351,-0.637614,-0.801688,-0.605634,-0.560641,-0.068853,-0.328447,ROCK_COLLEGE
-0.453645,-0.682422,-0.73529,-0.807201,-0.825631,-0.451266,-0.375962,-0.3304,0.179775,-0.142929,GRUNGE_EMO
-0.581489,-0.662708,-0.655799,-0.647345,-0.66724,-0.740915,-0.552488,-0.537053,-0.004849,-0.268293,ROCK_CONTEMPORARY
-0.548986,-0.748501,-0.743918,-0.745455,-0.762607,-0.756375,-0.748357,-0.816898,-0.625237,-0.901074,DANCE
-0.823185,-0.700098,-0.714215,-0.744464,-0.739251,-0.900133,-0.651455,-0.75969,-0.562415,-0.850802,POP_CONTEMPORARY
-0.377186,-0.708995,-0.731047,-0.825383,-0.838336,-0.233674,-0.396432,-0.357507,0.179283,-0.131556,METAL_HEAVY
-0.483981,-0.479522,-0.533876,-0.684158,-0.704355,-0.710173,-0.4,-0.51241,-0.417079,-0.735372,COUNTRY_TRADITIONAL
-0.835815,-0.65099,-0.419236,-0.363636,-0.23828,-0.946051,-0.809577,-0.919908,-0.698004,-0.901656,JAZZ_CLASSIC
-0.713543,-0.517147,-0.542857,-0.561206,-0.639001,-0.84478,-0.554178,-0.486358,-0.049652,-0.36737,COUNTRY_TRADITIONAL
-0.310943,-0.660905,-0.663225,-0.722682,-0.738031,-0.400977,-0.253146,-0.301179,-0.276124,-0.634778,ROCK_HARD
-0.750193,-0.631197,-0.657496,-0.819982,-0.830624,-0.821679,-0.372207,-0.273719,0.152204,-0.198029,JAZZ_CLASSIC
-0.453954,-0.616618,-0.600283,-0.670477,-0.709293,-0.592004,-0.543474,-0.459602,0.012874,-0.305699,ROCK_ALTERNATIVE
-0.709673,-0.617127,-0.541938,-0.534563,-0.563495,-0.763394,-0.673615,-0.554304,-0.11907,-0.429546,DANCE
-0.731899,-0.654164,-0.580693,-0.594779,-0.648211,-0.863438,-0.599437,-0.644781,-0.409103,-0.746999,POP_CONTEMPORARY
-0.509673,-0.646522,-0.68338,-0.725653,-0.745021,-0.560906,-0.4877,-0.430734,0.087709,-0.210413,ROCK_CONTEMPORARY
-0.531342,-0.659651,-0.669095,-0.69559,-0.706519,-0.632341,-0.580657,-0.52614,-0.025035,-0.311007,COUNTRY_TRADITIONAL
-0.53939,-0.728199,-0.771641,-0.859856,-0.849986,-0.59849,-0.365634,-0.262454,0.209807,-0.131303,METAL_ALTERNATIVE
-0.396688,-0.360768,-0.464215,-0.594869,-0.636394,-0.77761,-0.47493,-0.432142,-0.043744,-0.338304,POP_CONTEMPORARY
-0.344374,-0.490888,-0.609477,-0.732223,-0.769043,-0.598045,-0.232488,-0.241683,0.135957,-0.193479,ROCK_COLLEGE
-0.770376,-0.6738,-0.617327,-0.60207,-0.609098,-0.876588,-0.69277,-0.678754,-0.223445,-0.459371,COUNTRY_TRADITIONAL
